Detailed Statistics Departures  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Airport Houston, TX George Bush Intercontinental/Houston (IAH),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline Frontier Airlines Inc. (F9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Month(s) January, February, March, April, May, June, July, August, September, October, November, and December,,,,,,,,,,,,,,,,,,
Day(s) 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29, 30 and 31
Year(s) 2019, 2020 and 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),,,,,,,,,,,,,
F9,9/3/19,245,N326FR,DEN,530,526,150,136,-4,538,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/3/19,2138,,MCO,1547,000,149,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,9/3/19,243,N943FR,DEN,1749,1755,171,149,6,1814,19,0,0,0,0,0,,,,,,,,,,,,,
F9,9/3/19,2139,N207FR,LAS,2002,2012,193,175,10,2023,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/4/19,245,N336FR,DEN,530,947,150,148,257,1006,19,0,0,255,0,0,,,,,,,,,,,,,
F9,9/4/19,243,N939FR,DEN,1749,1749,171,165,0,1802,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/5/19,2318,N213FR,PHL,005,2353,190,185,-12,006,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/5/19,245,N235FR,DEN,530,524,150,132,-6,533,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/5/19,2138,N235FR,MCO,1547,1544,149,143,-3,1559,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/5/19,243,N939FR,DEN,1749,1740,171,150,-9,1759,19,0,0,0,0,0,,,,,,,,,,,,,
F9,9/5/19,2139,N235FR,LAS,2233,2327,193,172,54,2336,9,0,0,0,0,33,,,,,,,,,,,,,
F9,9/6/19,245,N305FR,DEN,510,501,151,140,-9,511,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/6/19,1618,N318FR,RDU,902,857,171,155,-5,910,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/6/19,2141,N351FR,LAS,1154,1154,194,197,0,1214,20,0,0,0,0,0,,,,,,,,,,,,,
F9,9/6/19,243,N339FR,DEN,1755,1900,160,176,65,1918,18,65,0,16,0,0,,,,,,,,,,,,,
F9,9/7/19,2318,N238FR,PHL,016,046,210,190,30,055,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/7/19,245,N331FR,DEN,510,507,151,158,-3,522,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/7/19,243,N350FR,DEN,1755,1819,160,143,24,1835,16,0,0,0,0,0,,,,,,,,,,,,,
F9,9/7/19,2139,N711FR,LAS,2027,2036,196,186,9,2100,24,0,0,0,0,0,,,,,,,,,,,,,
F9,9/8/19,2318,N337FR,PHL,016,2356,210,188,-20,008,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/8/19,245,N228FR,DEN,510,502,151,156,-8,532,30,0,0,0,0,0,,,,,,,,,,,,,
F9,9/8/19,243,N338FR,DEN,1755,1824,160,174,29,1900,36,0,0,43,0,0,,,,,,,,,,,,,
F9,9/8/19,2138,N303FR,MCO,2000,1953,148,132,-7,2005,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/8/19,2139,N316FR,LAS,2239,2225,197,183,-14,2236,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/9/19,245,N353FR,DEN,510,505,151,143,-5,519,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/9/19,1618,N343FR,RDU,902,853,171,147,-9,902,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/9/19,2141,N716FR,LAS,1204,1205,194,186,1,1222,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/9/19,243,N230FR,DEN,1755,1755,160,140,0,1806,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/10/19,2318,N303FR,PHL,016,002,210,189,-14,012,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/10/19,245,N358FR,DEN,510,502,151,138,-8,515,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/10/19,243,N706FR,DEN,1459,1501,151,148,2,1515,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/10/19,2138,N304FR,MCO,2000,2059,148,134,59,2118,19,0,7,38,0,0,,,,,,,,,,,,,
F9,9/10/19,2139,N213FR,LAS,2239,2253,197,191,14,2308,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/11/19,245,N201FR,DEN,510,504,151,134,-6,516,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/11/19,2141,N335FR,LAS,1154,1158,194,191,4,1213,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/11/19,243,N338FR,DEN,1755,1754,160,145,-1,1808,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/12/19,2318,N344FR,PHL,016,008,210,205,-8,020,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/12/19,245,N220FR,DEN,510,518,151,139,8,529,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/12/19,243,N938FR,DEN,1755,1826,160,178,31,1853,27,5,0,18,0,26,,,,,,,,,,,,,
F9,9/12/19,2138,N335FR,MCO,2000,2320,148,132,200,2332,12,0,0,37,0,147,,,,,,,,,,,,,
F9,9/12/19,2139,N351FR,LAS,2239,2230,197,187,-9,2245,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/19,245,N309FR,DEN,510,457,151,173,-13,511,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/19,1618,N356FR,RDU,902,852,171,164,-10,906,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/19,2141,N228FR,LAS,1154,1158,194,188,4,1215,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/13/19,243,N938FR,DEN,1755,1800,160,151,5,1815,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/19,2318,N358FR,PHL,016,009,210,188,-7,020,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/19,245,N354FR,DEN,510,501,151,135,-9,513,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/19,243,N939FR,DEN,1755,1750,160,144,-5,1801,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/14/19,2139,N704FR,LAS,2027,2020,196,174,-7,2031,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/15/19,2318,N308FR,PHL,016,003,210,203,-13,034,31,0,0,0,0,0,,,,,,,,,,,,,
F9,9/15/19,245,N334FR,DEN,510,501,151,138,-9,514,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/15/19,243,N711FR,DEN,1755,1932,160,149,97,1950,18,0,0,0,0,86,,,,,,,,,,,,,
F9,9/15/19,2138,N233FR,MCO,2000,2154,148,139,114,2212,18,83,0,3,0,19,,,,,,,,,,,,,
F9,9/15/19,2139,N236FR,LAS,2239,2249,197,257,10,2311,22,0,0,70,0,0,,,,,,,,,,,,,
F9,9/16/19,245,N328FR,DEN,510,511,151,134,1,524,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/16/19,1618,N337FR,RDU,902,855,171,149,-7,906,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/16/19,2141,N712FR,LAS,1204,1214,194,184,10,1235,21,0,0,0,0,0,,,,,,,,,,,,,
F9,9/16/19,243,N711FR,DEN,1755,2003,160,159,128,2035,32,86,0,30,0,11,,,,,,,,,,,,,
F9,9/17/19,2318,N719FR,PHL,016,108,210,186,52,117,9,0,0,0,0,28,,,,,,,,,,,,,
F9,9/17/19,245,N235FR,DEN,510,505,151,130,-5,517,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/17/19,243,N720FR,DEN,1459,1515,151,141,16,1538,23,0,0,0,0,0,,,,,,,,,,,,,
F9,9/17/19,2138,N347FR,MCO,2000,2056,148,168,56,2138,42,0,0,33,0,43,,,,,,,,,,,,,
F9,9/17/19,2139,N211FR,LAS,2239,2312,197,187,33,2332,20,0,0,23,0,0,,,,,,,,,,,,,
F9,9/18/19,245,N318FR,DEN,510,507,151,137,-3,518,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/18/19,2141,N304FR,LAS,1154,1208,194,184,14,1223,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/18/19,243,N938FR,DEN,1755,1820,160,178,25,1903,43,5,0,38,0,0,,,,,,,,,,,,,
F9,9/19/19,2318,N230FR,PHL,016,008,210,198,-8,017,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/19/19,245,N910FR,DEN,510,506,151,139,-4,516,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/19/19,243,,DEN,1755,000,160,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,9/19/19,2138,,MCO,2000,000,148,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,9/19/19,2139,,LAS,2239,000,197,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,9/20/19,245,,DEN,510,000,151,0,0,000,0,0,0,0,0,0,,,,,,,,,,,,,
F9,9/20/19,1618,N313FR,RDU,902,851,171,160,-11,908,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/20/19,2141,N341FR,LAS,1154,1234,194,197,40,1241,7,0,0,33,0,10,,,,,,,,,,,,,
F9,9/20/19,243,N346FR,DEN,1755,1902,160,174,67,1920,18,0,0,81,0,0,,,,,,,,,,,,,
F9,9/21/19,2318,N206FR,PHL,016,010,210,197,-6,022,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/21/19,245,N352FR,DEN,510,537,151,148,27,559,22,24,0,0,0,0,,,,,,,,,,,,,
F9,9/21/19,243,N343FR,DEN,1755,1819,160,154,24,1844,25,0,0,0,0,18,,,,,,,,,,,,,
F9,9/21/19,2139,N722FR,LAS,2027,146,196,179,319,156,10,8,0,0,0,294,,,,,,,,,,,,,
F9,9/22/19,2318,N312FR,PHL,016,018,210,187,2,030,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/22/19,245,N230FR,DEN,510,502,151,144,-8,516,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/22/19,243,N349FR,DEN,1755,1840,160,147,45,1855,15,0,0,0,0,32,,,,,,,,,,,,,
F9,9/22/19,2138,N323FR,MCO,2000,1959,148,147,-1,2026,27,0,0,0,0,0,,,,,,,,,,,,,
F9,9/22/19,2139,N305FR,LAS,2239,2239,197,191,0,2257,18,0,0,0,0,0,,,,,,,,,,,,,
F9,9/23/19,245,N322FR,DEN,510,458,151,143,-12,510,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/23/19,1618,N238FR,RDU,902,852,171,162,-10,902,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/23/19,2141,N712FR,LAS,1204,1247,194,185,43,1307,20,0,0,0,0,34,,,,,,,,,,,,,
F9,9/23/19,243,N349FR,DEN,1755,1936,160,141,101,1951,15,0,0,0,0,82,,,,,,,,,,,,,
F9,9/24/19,2318,N710FR,PHL,016,2357,210,178,-19,006,9,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/19,245,N349FR,DEN,510,531,151,134,21,543,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/19,243,N718FR,DEN,1459,1458,151,135,-1,1511,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/19,2138,N348FR,MCO,2000,1954,148,159,-6,2036,42,0,0,0,0,0,,,,,,,,,,,,,
F9,9/24/19,2139,N311FR,LAS,2239,2230,197,206,-9,2242,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/25/19,245,N227FR,DEN,510,500,151,142,-10,511,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/25/19,2141,N346FR,LAS,1154,1205,194,179,11,1222,17,0,0,0,0,0,,,,,,,,,,,,,
F9,9/25/19,243,N318FR,DEN,1755,1757,160,150,2,1818,21,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/19,2318,N702FR,PHL,016,003,210,175,-13,010,7,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/19,245,N353FR,DEN,510,500,151,146,-10,515,15,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/19,243,N343FR,DEN,1755,1751,160,143,-4,1805,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/19,2138,N236FR,MCO,2000,1947,148,135,-13,1958,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/26/19,2139,N210FR,LAS,2239,008,197,178,89,019,11,0,0,0,0,70,,,,,,,,,,,,,
F9,9/27/19,245,N346FR,DEN,510,505,151,135,-5,517,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/27/19,1618,N227FR,RDU,902,850,171,162,-12,900,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/27/19,2141,N236FR,LAS,1154,1208,194,203,14,1239,31,0,0,23,0,0,,,,,,,,,,,,,
F9,9/27/19,243,N317FR,DEN,1755,1751,160,141,-4,1804,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/28/19,2318,N235FR,PHL,016,001,210,216,-15,032,31,0,0,0,0,0,,,,,,,,,,,,,
F9,9/28/19,245,N238FR,DEN,510,505,151,138,-5,517,12,0,0,0,0,0,,,,,,,,,,,,,
F9,9/28/19,2139,N718FR,LAS,2027,2023,196,186,-4,2037,14,0,0,0,0,0,,,,,,,,,,,,,
F9,9/29/19,2318,N236FR,PHL,016,003,210,182,-13,014,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/29/19,245,N223FR,DEN,510,502,151,130,-8,512,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/29/19,243,N318FR,DEN,1755,1754,160,161,-1,1814,20,0,0,0,0,0,,,,,,,,,,,,,
F9,9/29/19,2138,N354FR,MCO,2000,2006,148,145,6,2030,24,0,0,0,0,0,,,,,,,,,,,,,
F9,9/29/19,2139,N353FR,LAS,2239,2225,197,206,-14,2236,11,0,0,0,0,0,,,,,,,,,,,,,
F9,9/30/19,245,N230FR,DEN,510,455,151,137,-15,505,10,0,0,0,0,0,,,,,,,,,,,,,
F9,9/30/19,1618,N346FR,RDU,902,852,171,158,-10,905,13,0,0,0,0,0,,,,,,,,,,,,,
F9,9/30/19,2141,N711FR,LAS,1204,1247,194,180,43,1302,15,0,0,0,0,29,,,,,,,,,,,,,
F9,9/30/19,243,N318FR,DEN,1755,1800,160,143,5,1823,23,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/19,2318,N352FR,PHL,016,004,210,194,-12,017,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/19,245,N348FR,DEN,510,500,151,127,-10,513,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/19,243,N719FR,DEN,1459,1452,151,136,-7,1505,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/19,2138,N349FR,MCO,2000,1950,148,152,-10,2017,27,0,0,0,0,0,,,,,,,,,,,,,
F9,10/1/19,2139,N312FR,LAS,2239,2225,197,204,-14,2238,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/2/19,245,N230FR,DEN,510,506,151,129,-4,515,9,0,0,0,0,0,,,,,,,,,,,,,
F9,10/2/19,2141,N347FR,LAS,1154,1214,194,179,20,1231,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/2/19,243,N213FR,DEN,1755,1754,160,130,-1,1805,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/3/19,2318,N324FR,PHL,016,017,210,185,1,030,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/3/19,245,N356FR,DEN,510,500,151,135,-10,512,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/3/19,243,N202FR,DEN,1755,1811,160,185,16,1902,51,12,0,25,0,4,,,,,,,,,,,,,
F9,10/3/19,2138,N223FR,MCO,2000,2001,148,153,1,2037,36,0,0,0,0,0,,,,,,,,,,,,,
F9,10/3/19,2139,N354FR,LAS,2239,2229,197,191,-10,2242,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/19,245,N316FR,DEN,510,502,151,151,-8,515,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/19,1618,N338FR,RDU,902,852,171,166,-10,904,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/19,2141,N344FR,LAS,1154,1152,194,190,-2,1208,16,0,0,0,0,0,,,,,,,,,,,,,
F9,10/4/19,243,N311FR,DEN,1755,1745,160,144,-10,1756,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/19,2318,N328FR,PHL,016,030,210,182,14,041,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/19,245,N216FR,DEN,510,501,151,143,-9,512,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/19,243,N210FR,DEN,1755,1756,160,145,1,1810,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/5/19,2139,N708FR,LAS,2027,2022,196,186,-5,2035,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/19,2318,N227FR,PHL,016,001,210,186,-15,012,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/19,245,N324FR,DEN,510,500,151,147,-10,522,22,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/19,243,N332FR,DEN,1755,1744,160,154,-11,1800,16,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/19,2138,N346FR,MCO,2000,2011,148,132,11,2028,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/6/19,2139,N318FR,LAS,2239,2326,197,183,47,2337,11,33,0,0,0,0,,,,,,,,,,,,,
F9,10/7/19,245,N348FR,DEN,510,507,151,141,-3,519,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/7/19,1618,N351FR,RDU,902,854,171,160,-8,910,16,0,0,0,0,0,,,,,,,,,,,,,
F9,10/7/19,2141,N718FR,LAS,1204,1218,194,232,14,1309,51,0,0,38,0,14,,,,,,,,,,,,,
F9,10/7/19,243,N332FR,DEN,1755,1756,160,141,1,1811,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/19,2318,N227FR,PHL,016,003,210,176,-13,014,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/19,245,N343FR,DEN,510,503,151,147,-7,520,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/19,243,N701FR,DEN,1459,1459,151,148,0,1513,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/19,2138,N342FR,MCO,2000,1942,148,131,-18,1959,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/8/19,2139,N324FR,LAS,2239,105,197,189,146,116,11,0,0,0,0,138,,,,,,,,,,,,,
F9,10/9/19,245,N334FR,DEN,510,507,151,148,-3,521,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/9/19,1618,N323FR,RDU,941,1022,172,151,41,1039,17,0,0,0,0,20,,,,,,,,,,,,,
F9,10/9/19,2141,N332FR,LAS,1154,1221,194,211,27,1246,25,2,0,17,0,25,,,,,,,,,,,,,
F9,10/9/19,243,N220FR,DEN,1630,1624,151,163,-6,1650,26,0,0,0,0,0,,,,,,,,,,,,,
F9,10/10/19,2318,N210FR,PHL,016,2358,210,187,-18,013,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/10/19,245,N308FR,DEN,510,504,151,140,-6,516,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/10/19,243,N941FR,DEN,1751,1852,160,158,61,1910,18,2,0,2,0,55,,,,,,,,,,,,,
F9,10/10/19,2138,N311FR,MCO,2000,1958,148,142,-2,2022,24,0,0,0,0,0,,,,,,,,,,,,,
F9,10/10/19,2139,N202FR,LAS,2239,2229,197,220,-10,2247,18,0,0,0,0,0,,,,,,,,,,,,,
F9,10/11/19,245,N230FR,DEN,510,503,151,165,-7,518,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/11/19,1618,N236FR,RDU,902,845,171,214,-17,939,54,0,0,26,0,0,,,,,,,,,,,,,
F9,10/11/19,2141,N322FR,LAS,1154,1229,194,235,35,1312,43,0,0,57,0,19,,,,,,,,,,,,,
F9,10/11/19,243,N941FR,DEN,1751,1900,160,155,69,1926,26,0,0,0,0,64,,,,,,,,,,,,,
F9,10/12/19,2318,N210FR,PHL,016,218,210,187,122,237,19,0,0,0,0,99,,,,,,,,,,,,,
F9,10/12/19,245,N207FR,DEN,510,500,151,151,-10,514,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/12/19,1618,N331FR,RDU,1120,1154,172,147,34,1211,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/12/19,243,N949FR,DEN,1751,1742,160,150,-9,1800,18,0,0,0,0,0,,,,,,,,,,,,,
F9,10/12/19,2139,N716FR,LAS,2027,2024,196,196,-3,2043,19,0,0,0,0,0,,,,,,,,,,,,,
F9,10/13/19,2318,N232FR,PHL,016,011,210,167,-5,023,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/13/19,245,N312FR,DEN,510,504,151,152,-6,519,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/13/19,243,N938FR,DEN,1751,1748,160,153,-3,1802,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/13/19,2138,N201FR,MCO,2000,1951,148,147,-9,2016,25,0,0,0,0,0,,,,,,,,,,,,,
F9,10/13/19,2139,N354FR,LAS,2239,2231,197,210,-8,2243,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/14/19,245,N303FR,DEN,510,500,151,156,-10,511,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/14/19,1618,N328FR,RDU,902,853,171,147,-9,908,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/14/19,2141,N710FR,LAS,1204,1201,194,204,-3,1223,22,0,0,0,0,0,,,,,,,,,,,,,
F9,10/14/19,243,N308FR,DEN,1755,1749,160,157,-6,1812,23,0,0,0,0,0,,,,,,,,,,,,,
F9,10/15/19,2318,N336FR,PHL,016,004,210,186,-12,019,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/15/19,245,N343FR,DEN,510,502,151,145,-8,516,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/15/19,243,N236FR,DEN,1755,1745,160,144,-10,1759,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/15/19,2138,N223FR,MCO,2100,2058,148,125,-2,2113,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/15/19,2139,N334FR,LAS,2239,2238,197,189,-1,2251,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/16/19,245,N346FR,DEN,510,503,151,150,-7,523,20,0,0,0,0,0,,,,,,,,,,,,,
F9,10/16/19,1618,N220FR,RDU,941,947,172,162,6,1019,32,0,0,0,0,0,,,,,,,,,,,,,
F9,10/16/19,2141,N308FR,LAS,1154,1159,194,187,5,1222,23,0,0,0,0,0,,,,,,,,,,,,,
F9,10/16/19,243,N211FR,DEN,1630,1728,151,146,58,1746,18,4,0,29,0,20,,,,,,,,,,,,,
F9,10/17/19,2318,N356FR,PHL,016,007,210,179,-9,018,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/17/19,245,N358FR,DEN,510,503,151,156,-7,518,15,0,0,0,0,0,,,,,,,,,,,,,
F9,10/17/19,243,N337FR,DEN,1755,1826,160,154,31,1856,30,0,0,0,0,25,,,,,,,,,,,,,
F9,10/17/19,2138,N201FR,MCO,2000,1949,148,141,-11,2011,22,0,0,0,0,0,,,,,,,,,,,,,
F9,10/17/19,2139,N303FR,LAS,2239,037,197,181,118,049,12,0,0,0,0,102,,,,,,,,,,,,,
F9,10/18/19,245,N336FR,DEN,510,504,151,141,-6,516,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/18/19,1618,N318FR,RDU,902,856,171,149,-6,908,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/18/19,2141,N353FR,LAS,1154,1152,194,206,-2,1210,18,0,0,0,0,0,,,,,,,,,,,,,
F9,10/18/19,243,N358FR,DEN,1755,1757,160,147,2,1813,16,0,0,0,0,0,,,,,,,,,,,,,
F9,10/19/19,2318,N332FR,PHL,016,008,210,179,-8,017,9,0,0,0,0,0,,,,,,,,,,,,,
F9,10/19/19,245,N353FR,DEN,510,458,151,144,-12,511,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/19/19,1618,N223FR,RDU,1120,1111,172,165,-9,1123,12,0,0,0,0,0,,,,,,,,,,,,,
F9,10/19/19,243,N305FR,DEN,1755,1752,160,185,-3,1818,26,0,0,22,0,0,,,,,,,,,,,,,
F9,10/19/19,2139,N723FR,LAS,2027,2035,196,204,8,2049,14,0,0,8,0,8,,,,,,,,,,,,,
F9,10/20/19,2318,N324FR,PHL,016,240000,210,178,-16,011,11,0,0,0,0,0,,,,,,,,,,,,,
F9,10/20/19,245,N213FR,DEN,510,507,151,138,-3,517,10,0,0,0,0,0,,,,,,,,,,,,,
F9,10/20/19,243,N310FR,DEN,1755,1845,160,159,50,1908,23,1,0,0,0,48,,,,,,,,,,,,,
F9,10/20/19,2138,N206FR,MCO,2100,225,148,121,325,238,13,0,0,0,0,298,,,,,,,,,,,,,
F9,10/20/19,2139,N328FR,LAS,2239,119,197,203,160,131,12,0,0,6,0,160,,,,,,,,,,,,,
F9,10/21/19,245,N339FR,DEN,510,457,151,163,-13,514,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/21/19,1618,N232FR,RDU,902,928,171,159,26,952,24,0,0,0,0,0,,,,,,,,,,,,,
F9,10/21/19,2141,N722FR,LAS,1204,1416,194,214,132,1436,20,0,0,20,0,132,,,,,,,,,,,,,
F9,10/21/19,243,N205FR,DEN,1755,1940,160,140,105,1951,11,0,0,68,0,17,,,,,,,,,,,,,
F9,10/22/19,2318,N318FR,PHL,016,131,210,156,75,140,9,0,0,0,0,21,,,,,,,,,,,,,
F9,10/22/19,245,N235FR,DEN,510,545,151,152,35,557,12,35,0,1,0,0,,,,,,,,,,,,,
F9,10/22/19,243,N324FR,DEN,1755,1748,160,150,-7,1802,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/22/19,2138,N205FR,MCO,2100,2129,148,134,29,2154,25,0,0,0,0,15,,,,,,,,,,,,,
F9,10/22/19,2139,N305FR,LAS,2239,2254,197,207,15,2306,12,15,0,10,0,0,,,,,,,,,,,,,
F9,10/23/19,245,N311FR,DEN,510,504,151,141,-6,517,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/23/19,1618,N336FR,RDU,941,925,172,148,-16,939,14,0,0,0,0,0,,,,,,,,,,,,,
F9,10/23/19,2141,N305FR,LAS,1154,1233,194,189,39,1247,14,0,0,0,0,34,,,,,,,,,,,,,
F9,10/23/19,243,N207FR,DEN,1630,1623,151,166,-7,1654,31,0,0,0,0,0,,,,,,,,,,,,,
F9,10/24/19,2318,N301FR,PHL,016,024,210,169,8,037,13,0,0,0,0,0,,,,,,,,,,,,,
F9,10/24/19,245,N339FR,DEN,510,505,151,141,-5,522,17,0,0,0,0,0,,,,,,,,,,,,,
F9,10/24/19,243,N207FR,DEN,1755,1833,160,141,38,1850,17,0,0,17,0,2,,,,,,,,,,,,,
F9,10/24/19,2138,N336FR,MCO,2000,2017,148,140,17,2043,26,0,0,0,0,0,,,,,,,,,,,,,
F9,10/24/19,2139,N343FR,LAS,2239,028,197,189,109,042,14,0,0,0,0,101,,,,,,,,,,,,,
